detail_url,building_name,floor,num_flats,num_blocks,bedroom,bathroom,is_studio,estate_age,posted_days_age,has_view,has_open_view,has_sea_view,has_other_view,is_renovated,is_luxury_renovated,is_single_building,isin_school_network,has_clubhouse,is_appliances_included,is_mall_nearby,has_balcony,saleable_area,rent
https://www.28hse.com/rent/residential/property-1636214,unknown,mid,300.0,1.0,2.0,1.0,False,17.0,15.0,False,False,False,False,False,False,True,False,False,False,False,False,278.0,11000.0
https://www.28hse.com/rent/residential/property-1642110,unknown,mid,300.0,1.0,1.0,1.0,False,17.0,11.0,False,False,False,False,False,False,True,False,False,False,False,False,282.0,13500.0
https://www.28hse.com/rent/residential/property-1613791,迎豐,mid,300.0,1.0,0.0,1.0,True,1.0,29.0,False,False,False,False,False,False,True,False,False,False,False,False,196.0,10000.0
https://www.28hse.com/rent/residential/property-1613947,農圃道18號,unknown,320.0,1.0,3.0,2.0,False,13.0,29.0,True,False,True,False,False,False,True,False,False,False,False,False,696.0,29500.0
https://www.28hse.com/rent/residential/property-1618537,同興花園,unknown,112.0,2.0,2.0,2.0,False,25.0,26.0,True,True,False,False,True,False,False,True,False,False,False,False,587.0,20000.0
https://www.28hse.com/rent/residential/property-1624808,傲雲峰,low,2208.0,6.0,2.0,1.0,False,17.0,22.0,True,False,False,True,False,False,False,False,False,False,False,False,452.0,16500.0
https://www.28hse.com/rent/residential/property-1648539,榮輝大廈,high,204.0,2.0,3.0,1.0,False,26.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,517.0,18000.0
https://www.28hse.com/rent/residential/property-1648445,金都豪苑,high,288.0,1.0,3.0,1.0,False,20.0,7.0,True,True,False,False,True,False,False,False,False,False,False,False,524.0,23000.0
https://www.28hse.com/rent/residential/property-1648369,unknown,mid,300.0,1.0,1.0,1.0,False,17.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,180.0,4800.0
https://www.28hse.com/rent/residential/property-1648119,新城中心,unknown,280.0,5.0,2.0,1.0,False,33.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,290.0,11000.0
https://www.28hse.com/rent/residential/property-1149187,美景樓,high,300.0,1.0,2.0,1.0,False,56.0,7.0,False,False,False,False,False,False,True,False,False,False,False,False,356.0,8800.0
https://www.28hse.com/rent/residential/property-1647844,唐樓,unknown,300.0,1.0,1.0,1.0,False,17.0,7.0,False,False,False,False,True,True,False,False,False,False,False,False,160.0,5800.0
https://www.28hse.com/rent/residential/property-1635518,傲雲峰,unknown,2208.0,6.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,452.0,17500.0
https://www.28hse.com/rent/residential/property-1625437,unknown,unknown,300.0,1.0,0.0,1.0,False,17.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,160.0,6800.0
https://www.28hse.com/rent/residential/property-1632246,迎豐,unknown,300.0,1.0,1.0,1.0,False,4.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,257.0,12000.0
https://www.28hse.com/rent/residential/property-1530198,單幢樓房,unknown,300.0,1.0,2.0,1.0,False,28.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,354.0,13500.0
https://www.28hse.com/rent/residential/property-1647559,偉恆昌新村,mid,2730.0,30.0,2.0,1.0,False,43.0,7.0,False,False,False,False,True,True,False,False,False,False,False,False,372.0,12500.0
https://www.28hse.com/rent/residential/property-1646946,迎豐,mid,300.0,1.0,1.0,1.0,False,4.0,7.0,False,False,False,False,True,True,True,False,False,False,False,False,257.0,12600.0
https://www.28hse.com/rent/residential/property-1647471,翔龍灣,high,782.0,5.0,2.0,1.0,False,14.0,8.0,True,True,False,False,True,True,True,True,True,True,True,True,361.0,14500.0
https://www.28hse.com/rent/residential/property-1647450,津匯,unknown,175.0,1.0,0.0,1.0,True,17.0,8.0,True,True,False,False,True,True,False,False,True,False,False,True,245.0,10800.0
https://www.28hse.com/rent/residential/property-1646635,傲雲峰,unknown,2208.0,6.0,0.0,1.0,False,17.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,478.0,16800.0
https://www.28hse.com/rent/residential/property-1640901,翔龍灣,mid,782.0,5.0,3.0,2.0,False,14.0,11.0,True,True,True,False,True,True,False,True,True,False,True,True,616.0,22800.0
https://www.28hse.com/rent/residential/property-1646571,傲雲峰,mid,2208.0,6.0,2.0,1.0,False,17.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,452.0,17300.0
https://www.28hse.com/rent/residential/property-1643063,津匯,unknown,175.0,1.0,0.0,1.0,True,17.0,10.0,True,True,False,False,False,False,True,True,True,False,True,True,261.0,12300.0
https://www.28hse.com/rent/residential/property-1646684,傲雲峰,mid,2208.0,6.0,2.0,1.0,False,17.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,539.0,18500.0
https://www.28hse.com/rent/residential/property-1646486,unknown,mid,300.0,1.0,1.0,1.0,False,17.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,160.0,6200.0
https://www.28hse.com/rent/residential/property-1592883,翔龍灣,unknown,782.0,5.0,3.0,2.0,False,13.0,8.0,True,False,True,True,False,False,False,False,False,False,False,False,616.0,21800.0
https://www.28hse.com/rent/residential/property-1585657,喜點,unknown,168.0,1.0,0.0,1.0,True,5.0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,273.0,12500.0
https://www.28hse.com/rent/residential/property-1595994,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,452.0,18000.0
https://www.28hse.com/rent/residential/property-1598017,安寧大廈,mid,62.0,1.0,2.0,1.0,False,40.0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,260.0,10500.0
https://www.28hse.com/rent/residential/property-1646042,傲雲峰,unknown,294.0,1.0,1.0,1.0,False,0.0,8.0,True,False,False,True,True,False,False,False,False,False,False,False,452.0,16000.0
https://www.28hse.com/rent/residential/property-1642272,新城中心,unknown,280.0,5.0,2.0,1.0,False,34.0,10.0,False,False,False,False,False,False,False,True,False,False,True,False,290.0,11000.0
https://www.28hse.com/rent/residential/property-1622864,偉恆昌新村,unknown,2730.0,30.0,2.0,1.0,False,43.0,23.0,False,False,False,False,False,False,False,False,False,True,False,False,372.0,12800.0
https://www.28hse.com/rent/residential/property-1488764,益豐大廈,low,826.0,5.0,0.0,1.0,True,45.0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,90.0,4800.0
https://www.28hse.com/rent/residential/property-1568762,津匯,mid,175.0,1.0,0.0,1.0,True,17.0,9.0,True,True,False,False,True,True,True,False,True,False,False,True,261.0,12000.0
https://www.28hse.com/rent/residential/property-1645453,瑧尚,mid,294.0,1.0,1.0,1.0,False,1.0,9.0,True,True,True,False,False,False,True,True,True,True,False,True,300.0,15000.0
https://www.28hse.com/rent/residential/property-1645103,unknown,mid,300.0,1.0,1.0,1.0,False,17.0,9.0,True,False,True,True,False,False,False,False,False,False,False,False,343.0,14250.0
https://www.28hse.com/rent/residential/property-1125091,單幢樓房,high,300.0,1.0,1.0,1.0,False,17.0,29.0,True,True,False,False,False,False,False,False,False,False,False,False,268.0,13800.0
https://www.28hse.com/rent/residential/property-1645059,農圃道18號,high,320.0,1.0,4.0,2.0,False,16.0,9.0,False,False,False,False,False,False,True,False,False,False,False,False,1002.0,37800.0
https://www.28hse.com/rent/residential/property-934443,唐樓,unknown,300.0,1.0,0.0,1.0,True,17.0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,100.0,3500.0
https://www.28hse.com/rent/residential/property-1644967,津匯,unknown,175.0,1.0,0.0,1.0,False,17.0,9.0,False,False,False,False,False,False,True,False,False,False,False,False,261.0,12200.0
https://www.28hse.com/rent/residential/property-1625608,建安大廈,high,110.0,2.0,2.0,1.0,False,48.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,319.0,10800.0
https://www.28hse.com/rent/residential/property-1644880,匯川大廈,high,300.0,1.0,2.0,1.0,False,17.0,9.0,False,False,False,False,False,False,True,False,False,False,False,False,258.0,9950.0
https://www.28hse.com/rent/residential/property-1111044,定安大廈,mid,880.0,1.0,1.0,1.0,False,47.0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,287.0,9900.0
https://www.28hse.com/rent/residential/property-1644700,安和園,high,300.0,1.0,3.0,1.0,False,47.0,9.0,False,False,False,False,True,False,False,False,False,False,False,False,472.0,12800.0
https://www.28hse.com/rent/residential/property-1583495,欣榮花園,unknown,900.0,7.0,3.0,2.0,False,23.0,9.0,False,False,False,False,True,False,False,False,False,False,False,False,727.0,23800.0
https://www.28hse.com/rent/residential/property-1633292,unknown,mid,300.0,1.0,1.0,1.0,False,17.0,17.0,False,False,False,False,False,False,True,False,False,False,False,False,301.0,15500.0
https://www.28hse.com/rent/residential/property-1641529,翔龍灣,mid,782.0,5.0,2.0,1.0,False,14.0,11.0,True,False,False,True,True,True,False,True,True,False,True,True,360.0,14700.0
https://www.28hse.com/rent/residential/property-1644358,金龍樓,mid,42.0,1.0,2.0,1.0,False,46.0,9.0,True,True,False,False,False,False,True,False,False,False,False,False,367.0,10800.0
https://www.28hse.com/rent/residential/property-1644256,僑榮大廈,unknown,59.0,1.0,1.0,1.0,False,56.0,9.0,False,False,False,False,False,False,True,False,False,False,False,False,228.0,9500.0
https://www.28hse.com/rent/residential/property-1622743,順昌大廈,high,26.0,1.0,2.0,1.0,False,32.0,24.0,True,True,False,False,True,True,True,True,False,False,True,False,281.0,11500.0
https://www.28hse.com/rent/residential/property-1595776,都會151,low,71.0,1.0,2.0,1.0,False,18.0,9.0,False,False,False,False,False,False,True,False,False,False,False,False,436.0,16500.0
https://www.28hse.com/rent/residential/property-1639337,迎豐,high,300.0,1.0,0.0,1.0,True,4.0,12.0,True,True,True,False,False,False,True,True,True,False,True,True,185.0,9500.0
https://www.28hse.com/rent/residential/property-1643967,unknown,unknown,300.0,1.0,0.0,1.0,True,17.0,10.0,False,False,False,False,True,True,False,False,False,False,False,False,160.0,4500.0
https://www.28hse.com/rent/residential/property-1628308,翰畋,high,92.0,1.0,1.0,1.0,False,2.0,20.0,True,True,False,False,False,False,True,False,False,False,False,True,358.0,15000.0
https://www.28hse.com/rent/residential/property-1643737,榮林大廈,unknown,92.0,1.0,2.0,1.0,False,40.0,10.0,False,False,False,False,True,True,True,False,False,True,False,False,281.0,13300.0
https://www.28hse.com/rent/residential/property-1629071,喜點,unknown,168.0,1.0,1.0,1.0,False,5.0,19.0,False,False,False,False,False,False,True,False,False,False,False,False,357.0,16000.0
https://www.28hse.com/rent/residential/property-1585643,洋樓,mid,300.0,1.0,2.0,1.0,False,45.0,19.0,False,False,False,False,False,False,True,False,False,False,False,False,374.0,10500.0
https://www.28hse.com/rent/residential/property-1643303,港圖灣,high,175.0,1.0,3.0,3.0,False,17.0,10.0,True,False,True,False,True,True,False,False,True,True,False,False,874.0,28000.0
https://www.28hse.com/rent/residential/property-1344977,富邦大廈,low,72.0,1.0,1.0,1.0,False,33.0,12.0,True,True,False,False,False,False,True,False,False,False,False,False,249.0,10600.0
https://www.28hse.com/rent/residential/property-1642976,unknown,low,300.0,1.0,1.0,1.0,False,50.0,10.0,False,False,False,False,True,True,False,False,False,True,False,False,130.0,5200.0
https://www.28hse.com/rent/residential/property-1570504,新城中心,high,280.0,5.0,2.0,1.0,False,34.0,11.0,False,False,False,False,False,False,False,False,False,False,False,False,290.0,10000.0
https://www.28hse.com/rent/residential/property-1620225,傲雲峰,low,2208.0,6.0,2.0,1.0,False,17.0,25.0,True,False,False,True,False,False,False,False,False,False,False,False,452.0,16500.0
https://www.28hse.com/rent/residential/property-1636342,喜點,low,168.0,1.0,0.0,1.0,True,5.0,15.0,True,False,False,False,False,False,False,False,False,False,False,False,273.0,11800.0
https://www.28hse.com/rent/residential/property-1635993,迎豐,mid,300.0,1.0,1.0,1.0,False,4.0,15.0,True,False,False,True,False,False,False,False,False,False,False,False,257.0,12280.0
https://www.28hse.com/rent/residential/property-1641889,翔龍灣,unknown,782.0,5.0,3.0,2.0,False,14.0,11.0,True,False,True,False,True,False,False,False,False,False,False,False,815.0,28000.0
https://www.28hse.com/rent/residential/property-1637366,安寧大廈,unknown,62.0,1.0,2.0,1.0,False,40.0,14.0,False,False,False,False,True,True,False,True,False,False,True,False,249.0,9800.0
https://www.28hse.com/rent/residential/property-1641710,美景樓,unknown,300.0,1.0,0.0,1.0,True,17.0,11.0,False,False,False,False,True,True,False,False,False,False,False,False,120.0,4200.0
https://www.28hse.com/rent/residential/property-1641267,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,11.0,False,False,False,False,False,False,False,False,False,False,False,False,452.0,18000.0
https://www.28hse.com/rent/residential/property-1641069,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,11.0,True,True,True,False,False,False,False,False,False,True,False,False,452.0,18000.0
https://www.28hse.com/rent/residential/property-1641033,傲雲峰,low,2208.0,6.0,2.0,1.0,False,17.0,11.0,True,True,False,False,False,False,False,False,False,True,False,False,520.0,17500.0
https://www.28hse.com/rent/residential/property-1641065,金和大廈,low,70.0,1.0,0.0,1.0,False,55.0,11.0,False,False,False,False,False,False,False,False,False,False,False,False,130.0,5900.0
https://www.28hse.com/rent/residential/property-1594479,金都豪苑,high,288.0,1.0,3.0,1.0,False,20.0,11.0,True,True,True,False,True,True,False,True,True,False,False,False,524.0,23000.0
https://www.28hse.com/rent/residential/property-1640755,美景樓,unknown,300.0,1.0,0.0,1.0,False,17.0,11.0,False,False,False,False,False,False,False,False,False,False,False,False,180.0,5900.0
https://www.28hse.com/rent/residential/property-1638417,喜築,high,209.0,1.0,1.0,1.0,False,3.0,13.0,True,True,False,False,True,True,True,True,True,False,True,False,333.0,15000.0
https://www.28hse.com/rent/residential/property-1631976,迎豐,high,300.0,1.0,1.0,1.0,False,2.0,18.0,True,False,True,False,False,False,True,False,True,True,False,True,258.0,12500.0
https://www.28hse.com/rent/residential/property-1626247,喜築,mid,209.0,1.0,1.0,1.0,False,3.0,22.0,False,False,False,False,False,False,True,False,True,False,False,True,333.0,14000.0
https://www.28hse.com/rent/residential/property-1634813,unknown,mid,300.0,1.0,1.0,1.0,False,17.0,16.0,False,False,False,False,False,False,True,False,False,False,False,False,282.0,13500.0
https://www.28hse.com/rent/residential/property-1621971,Downtown 38,high,228.0,1.0,2.0,1.0,False,1.0,24.0,True,True,False,True,False,False,False,True,True,False,False,False,555.0,29800.0
https://www.28hse.com/rent/residential/property-1633298,翰畋,high,92.0,1.0,1.0,1.0,False,2.0,17.0,True,False,True,False,False,False,False,False,False,False,False,False,358.0,14800.0
https://www.28hse.com/rent/residential/property-1640466,都會151,unknown,71.0,1.0,2.0,1.0,False,18.0,12.0,False,False,False,False,False,False,True,False,False,False,False,False,436.0,16000.0
https://www.28hse.com/rent/residential/property-1637301,碧麗花園,unknown,432.0,2.0,3.0,2.0,False,26.0,14.0,False,False,False,False,False,False,False,True,True,False,True,False,476.0,17000.0
https://www.28hse.com/rent/residential/property-1621613,翔龍灣,mid,782.0,5.0,2.0,1.0,False,14.0,24.0,True,False,True,False,False,False,False,False,False,False,False,False,427.0,16500.0
https://www.28hse.com/rent/residential/property-1566490,益豐大廈,high,826.0,5.0,0.0,1.0,False,49.0,12.0,False,False,False,False,False,False,True,False,False,False,False,False,200.0,6600.0
https://www.28hse.com/rent/residential/property-1637158,福安閣,mid,33.0,1.0,2.0,1.0,False,42.0,14.0,True,True,False,True,False,False,True,True,False,False,True,False,300.0,11500.0
https://www.28hse.com/rent/residential/property-1639701,單幢樓房,mid,300.0,1.0,2.0,1.0,False,46.0,12.0,False,False,False,False,False,False,True,True,False,False,False,False,291.0,11300.0
https://www.28hse.com/rent/residential/property-1639304,迎豐,high,300.0,1.0,0.0,1.0,True,4.0,12.0,True,True,True,False,True,True,True,False,False,True,False,False,185.0,9500.0
https://www.28hse.com/rent/residential/property-1639420,傲雲峰,mid,2208.0,6.0,2.0,1.0,False,17.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,520.0,18000.0
https://www.28hse.com/rent/residential/property-1639301,喜築,low,209.0,1.0,1.0,1.0,False,3.0,12.0,False,False,False,False,False,False,True,False,False,True,False,False,349.0,14000.0
https://www.28hse.com/rent/residential/property-1589236,建安大廈,mid,110.0,2.0,2.0,1.0,False,48.0,12.0,False,False,False,False,False,False,True,False,False,False,False,False,320.0,9900.0
https://www.28hse.com/rent/residential/property-1639490,康寧花園,low,66.0,1.0,2.0,1.0,False,23.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,244.0,9800.0
https://www.28hse.com/rent/residential/property-1620769,翔龍灣,low,782.0,5.0,3.0,2.0,False,13.0,25.0,True,False,True,False,False,False,False,False,False,False,False,False,616.0,21800.0
https://www.28hse.com/rent/residential/property-1622032,翔龍灣,high,782.0,5.0,3.0,1.0,False,14.0,24.0,True,True,True,False,False,False,False,False,False,False,False,False,552.0,20300.0
https://www.28hse.com/rent/residential/property-1622069,翔龍灣,high,782.0,5.0,2.0,1.0,False,13.0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,384.0,14500.0
https://www.28hse.com/rent/residential/property-1617638,傲雲峰,mid,2208.0,6.0,3.0,2.0,False,17.0,27.0,True,True,True,False,False,False,False,False,False,False,False,False,664.0,25000.0
https://www.28hse.com/rent/residential/property-1620759,翔龍灣,mid,782.0,5.0,2.0,1.0,False,14.0,25.0,True,True,True,False,True,True,False,False,False,False,False,False,427.0,15800.0
https://www.28hse.com/rent/residential/property-1639005,康寧花園,unknown,300.0,1.0,2.0,1.0,False,17.0,13.0,False,False,False,False,True,False,False,False,False,True,False,False,244.0,10800.0
https://www.28hse.com/rent/residential/property-1638891,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,13.0,True,False,True,False,True,True,False,False,False,False,False,False,454.0,17800.0
https://www.28hse.com/rent/residential/property-704626,碧麗花園,high,432.0,2.0,3.0,1.0,False,26.0,13.0,False,False,False,False,False,False,True,False,False,False,False,False,476.0,17800.0
https://www.28hse.com/rent/residential/property-1634032,福安閣,unknown,33.0,1.0,2.0,1.0,False,42.0,16.0,False,False,False,False,True,True,True,False,False,False,False,False,380.0,11800.0
https://www.28hse.com/rent/residential/property-887992,唐樓,unknown,300.0,1.0,1.0,1.0,False,17.0,13.0,False,False,False,False,False,False,False,False,False,True,False,False,140.0,6000.0
https://www.28hse.com/rent/residential/property-1536937,津匯,unknown,175.0,1.0,0.0,1.0,True,17.0,13.0,True,True,False,False,True,True,True,True,True,False,False,True,245.0,11300.0
https://www.28hse.com/rent/residential/property-1638042,翔龍灣,mid,782.0,5.0,2.0,1.0,False,13.0,14.0,False,False,False,False,False,False,False,False,False,False,False,False,427.0,15800.0
https://www.28hse.com/rent/residential/property-1637600,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,14.0,True,True,True,False,False,False,False,False,False,False,False,False,521.0,20000.0
https://www.28hse.com/rent/residential/property-1637462,翔龍灣,high,782.0,5.0,3.0,2.0,False,14.0,14.0,True,True,True,False,True,True,False,False,False,False,False,False,805.0,25000.0
https://www.28hse.com/rent/residential/property-1637457,津匯,mid,175.0,1.0,0.0,1.0,True,17.0,14.0,False,False,False,False,False,False,False,False,False,False,False,False,245.0,12500.0
https://www.28hse.com/rent/residential/property-1637430,unknown,mid,300.0,1.0,2.0,1.0,False,47.0,14.0,False,False,False,False,True,False,False,False,False,False,False,False,322.0,10000.0
https://www.28hse.com/rent/residential/property-1637411,碧麗花園,mid,432.0,2.0,3.0,2.0,False,26.0,14.0,True,True,True,False,True,True,True,True,False,False,False,False,476.0,16800.0
https://www.28hse.com/rent/residential/property-1637331,碧麗花園,mid,432.0,2.0,3.0,2.0,False,26.0,14.0,False,False,False,False,True,True,False,False,False,False,False,False,476.0,17000.0
https://www.28hse.com/rent/residential/property-1625045,翔龍灣,unknown,782.0,5.0,0.0,1.0,False,14.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,372.0,14800.0
https://www.28hse.com/rent/residential/property-1619576,喜點,unknown,168.0,1.0,1.0,1.0,False,4.0,25.0,True,True,True,False,False,False,True,False,False,False,False,False,320.0,15000.0
https://www.28hse.com/rent/residential/property-1617186,傲雲峰,unknown,2208.0,6.0,2.0,1.0,False,17.0,27.0,True,True,True,False,True,False,False,False,False,False,False,False,452.0,17000.0
https://www.28hse.com/rent/residential/property-1633940,天虹樓,high,66.0,1.0,2.0,1.0,False,45.0,16.0,True,True,False,False,False,False,True,True,False,False,True,False,315.0,11000.0
