detail_url,building_name,floor,num_flats,num_blocks,bedroom,bathroom,is_studio,estate_age,posted_days_age,has_view,has_open_view,has_sea_view,has_other_view,is_renovated,is_luxury_renovated,is_single_building,isin_school_network,has_clubhouse,is_appliances_included,is_mall_nearby,has_balcony,saleable_area,rent
https://www.28hse.com/rent/residential/property-1636592,迎豐,mid,300.0,1.0,1.0,1.0,False,4.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,257.0,12800.0
https://www.28hse.com/rent/residential/property-1636618,迎豐,high,300.0,1.0,0.0,1.0,True,4.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,185.0,9800.0
https://www.28hse.com/rent/residential/property-1625406,傲雲峰,low,2208.0,6.0,2.0,1.0,False,17.0,22.0,True,False,False,True,False,False,False,False,False,False,False,False,452.0,16500.0
https://www.28hse.com/rent/residential/property-1626527,翰畋,unknown,92.0,1.0,1.0,1.0,False,2.0,21.0,False,False,False,False,True,True,False,False,False,False,False,False,356.0,16000.0
https://www.28hse.com/rent/residential/property-1630664,翰畋,unknown,92.0,1.0,0.0,1.0,False,2.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,358.0,15000.0
https://www.28hse.com/rent/residential/property-1635957,喜點,mid,168.0,1.0,0.0,1.0,True,5.0,15.0,True,True,False,True,True,True,False,True,True,True,True,True,255.0,12000.0
https://www.28hse.com/rent/residential/property-1635915,傲雲峰,low,2208.0,6.0,2.0,1.0,False,17.0,15.0,True,False,False,True,True,True,False,True,True,True,True,True,452.0,16500.0
https://www.28hse.com/rent/residential/property-1632086,傲雲峰,mid,2208.0,6.0,2.0,1.0,False,17.0,17.0,True,False,False,True,False,False,False,False,False,False,False,False,452.0,16500.0
https://www.28hse.com/rent/residential/property-1633154,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,17.0,True,False,True,True,False,False,False,False,False,False,False,False,539.0,18800.0
https://www.28hse.com/rent/residential/property-1635901,傲雲峰,mid,2208.0,6.0,2.0,1.0,False,17.0,15.0,True,True,False,True,True,True,False,True,True,True,True,True,520.0,17500.0
https://www.28hse.com/rent/residential/property-1587265,傲雲峰,unknown,2208.0,6.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,452.0,17580.0
https://www.28hse.com/rent/residential/property-1539072,港圖灣,low,175.0,1.0,3.0,1.0,False,8.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,874.0,30000.0
https://www.28hse.com/rent/residential/property-1635454,迎豐,mid,300.0,1.0,1.0,1.0,False,4.0,15.0,True,True,False,True,True,True,True,True,True,True,True,True,257.0,12500.0
https://www.28hse.com/rent/residential/property-1631377,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,18.0,True,False,True,True,True,True,False,True,True,False,True,False,479.0,18500.0
https://www.28hse.com/rent/residential/property-1635362,定安大廈,low,300.0,1.0,0.0,1.0,True,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,287.0,9900.0
https://www.28hse.com/rent/residential/property-1475464,傲雲峰,high,2208.0,6.0,0.0,1.0,False,16.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,452.0,18500.0
https://www.28hse.com/rent/residential/property-1549533,碧麗花園,unknown,432.0,2.0,3.0,2.0,False,26.0,15.0,True,True,True,False,True,True,False,False,True,False,False,False,476.0,16800.0
https://www.28hse.com/rent/residential/property-1550598,榮輝大廈,high,204.0,2.0,2.0,1.0,False,27.0,15.0,True,True,False,False,False,False,False,False,False,False,False,False,316.0,12500.0
https://www.28hse.com/rent/residential/property-1630730,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,18.0,True,False,True,True,True,True,False,True,True,False,True,False,535.0,20000.0
https://www.28hse.com/rent/residential/property-1623775,津匯,unknown,175.0,1.0,0.0,1.0,True,17.0,23.0,False,False,False,False,False,False,True,False,False,False,False,False,260.0,12300.0
https://www.28hse.com/rent/residential/property-1587689,喜點,low,168.0,1.0,0.0,1.0,True,5.0,20.0,False,False,False,False,False,False,True,False,False,False,False,False,259.0,12500.0
https://www.28hse.com/rent/residential/property-1634621,津匯,mid,175.0,1.0,0.0,1.0,True,17.0,16.0,True,True,False,False,False,False,False,False,False,False,False,False,245.0,11000.0
https://www.28hse.com/rent/residential/property-1634113,僑裕大樓,unknown,300.0,1.0,0.0,1.0,True,17.0,16.0,False,False,False,False,True,True,False,False,False,False,False,False,180.0,7800.0
https://www.28hse.com/rent/residential/property-1630124,農圃道18號,high,320.0,1.0,3.0,2.0,False,17.0,19.0,True,False,True,False,True,True,True,True,True,False,True,False,696.0,29800.0
https://www.28hse.com/rent/residential/property-1633610,津匯,mid,175.0,1.0,0.0,1.0,True,3.0,16.0,True,True,False,True,True,True,True,False,False,True,False,False,261.0,13000.0
https://www.28hse.com/rent/residential/property-1628486,喜築,high,209.0,1.0,1.0,1.0,False,3.0,20.0,True,True,False,False,True,True,True,True,True,False,True,False,333.0,15000.0
https://www.28hse.com/rent/residential/property-1628673,唐樓,mid,300.0,1.0,1.0,1.0,False,17.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,200.0,6900.0
https://www.28hse.com/rent/residential/property-1539691,翔龍灣,unknown,782.0,5.0,2.0,1.0,False,12.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,385.0,13500.0
https://www.28hse.com/rent/residential/property-1579290,益豐大廈,mid,826.0,5.0,1.0,1.0,False,49.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,150.0,5200.0
https://www.28hse.com/rent/residential/property-1633033,津匯,unknown,175.0,1.0,2.0,1.0,False,17.0,17.0,True,True,False,False,True,True,False,False,True,False,False,True,510.0,20500.0
https://www.28hse.com/rent/residential/property-1627874,新城中心,unknown,280.0,5.0,2.0,1.0,False,34.0,20.0,False,False,False,False,False,False,False,True,False,False,True,False,290.0,11000.0
https://www.28hse.com/rent/residential/property-1632882,唐樓,unknown,300.0,1.0,1.0,1.0,False,17.0,17.0,True,True,False,False,False,False,False,False,False,False,False,False,160.0,5900.0
https://www.28hse.com/rent/residential/property-1632635,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,17.0,True,False,True,False,False,False,False,False,False,False,False,False,539.0,19500.0
https://www.28hse.com/rent/residential/property-1615710,翰畋,high,92.0,1.0,1.0,1.0,False,2.0,28.0,True,True,True,False,True,True,True,False,False,True,False,False,358.0,15000.0
https://www.28hse.com/rent/residential/property-844850,榮林大廈,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,270.0,10800.0
https://www.28hse.com/rent/residential/property-1608741,翔龍灣,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,360.0,14000.0
https://www.28hse.com/rent/residential/property-1608753,翔龍灣,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,427.0,15800.0
https://www.28hse.com/rent/residential/property-1632247,翔龍灣,high,782.0,5.0,2.0,1.0,False,14.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,367.0,14000.0
https://www.28hse.com/rent/residential/property-1626683,都會151,unknown,71.0,1.0,2.0,1.0,False,18.0,21.0,False,False,False,False,True,True,True,True,False,False,True,False,437.0,16000.0
https://www.28hse.com/rent/residential/property-1632201,嘉景花園,low,512.0,4.0,3.0,1.0,False,28.0,17.0,True,True,False,False,False,False,False,False,False,False,False,False,456.0,15500.0
https://www.28hse.com/rent/residential/property-1632075,唐樓,mid,300.0,1.0,0.0,1.0,False,17.0,17.0,False,False,False,False,True,True,False,False,False,False,False,False,250.0,5100.0
https://www.28hse.com/rent/residential/property-1625679,傲雲峰,low,2208.0,6.0,2.0,1.0,False,17.0,22.0,True,True,False,False,False,False,False,False,False,True,False,False,520.0,17500.0
https://www.28hse.com/rent/residential/property-1535071,港圖灣,unknown,175.0,1.0,3.0,1.0,False,8.0,18.0,False,False,False,False,False,False,True,False,False,False,False,False,874.0,29000.0
https://www.28hse.com/rent/residential/property-1403046,海潤大廈,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,442.0,13800.0
https://www.28hse.com/rent/residential/property-1619688,美景樓,mid,300.0,1.0,2.0,1.0,False,17.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,365.0,11300.0
https://www.28hse.com/rent/residential/property-1628374,唐樓,high,300.0,1.0,1.0,1.0,False,17.0,20.0,True,True,False,True,True,True,False,False,False,False,False,False,180.0,5800.0
https://www.28hse.com/rent/residential/property-1624759,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,22.0,True,True,False,True,True,True,False,False,False,False,False,False,508.0,17800.0
https://www.28hse.com/rent/residential/property-1624740,欣榮花園,high,900.0,7.0,3.0,2.0,False,23.0,22.0,True,True,False,True,True,True,False,False,False,False,False,False,781.0,23800.0
https://www.28hse.com/rent/residential/property-1631037,帝庭豪園,unknown,300.0,4.0,2.0,1.0,False,23.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,469.0,19000.0
https://www.28hse.com/rent/residential/property-1619953,都會151,high,365.0,1.0,1.0,1.0,False,57.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,436.0,15800.0
https://www.28hse.com/rent/residential/property-1619921,土瓜灣大廈,unknown,189.0,1.0,2.0,1.0,False,55.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,295.0,11500.0
https://www.28hse.com/rent/residential/property-1630323,傲雲峰,unknown,2208.0,6.0,1.0,1.0,False,17.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False,540.0,20000.0
https://www.28hse.com/rent/residential/property-1630257,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False,452.0,17300.0
https://www.28hse.com/rent/residential/property-1630219,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False,452.0,17500.0
https://www.28hse.com/rent/residential/property-1630094,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,19.0,False,False,False,False,False,False,False,False,False,False,False,False,452.0,17500.0
https://www.28hse.com/rent/residential/property-1629764,榮輝大廈,unknown,300.0,1.0,0.0,1.0,False,17.0,19.0,False,False,False,False,False,False,True,False,False,False,False,False,316.0,13000.0
https://www.28hse.com/rent/residential/property-1629377,安寧大廈,mid,62.0,1.0,2.0,1.0,False,40.0,19.0,False,False,False,False,False,False,True,False,False,False,False,False,260.0,10500.0
https://www.28hse.com/rent/residential/property-1621808,安寧大廈,unknown,62.0,1.0,2.0,1.0,False,40.0,24.0,False,False,False,False,True,True,False,True,False,False,True,False,249.0,10300.0
https://www.28hse.com/rent/residential/property-1628810,定安大廈,high,880.0,1.0,2.0,1.0,False,48.0,19.0,False,False,False,False,True,True,False,False,False,False,False,False,310.0,10800.0
https://www.28hse.com/rent/residential/property-1527156,順昌大廈,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,281.0,11600.0
https://www.28hse.com/rent/residential/property-1625930,康年閣,mid,36.0,1.0,1.0,1.0,False,26.0,22.0,True,True,False,False,True,True,True,False,False,False,False,False,302.0,11400.0
https://www.28hse.com/rent/residential/property-1619823,unknown,unknown,300.0,1.0,0.0,1.0,False,17.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,290.0,5500.0
https://www.28hse.com/rent/residential/property-1628001,單幢樓房,low,300.0,1.0,2.0,1.0,False,40.0,20.0,False,False,False,False,True,True,True,True,False,True,False,False,249.0,9800.0
https://www.28hse.com/rent/residential/property-1627752,瑧尚,high,294.0,1.0,1.0,1.0,False,0.0,20.0,True,False,True,True,True,True,False,False,False,True,False,False,300.0,16500.0
https://www.28hse.com/rent/residential/property-1610621,傲雲峰,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,904.0,36000.0
https://www.28hse.com/rent/residential/property-1623779,津匯,unknown,175.0,1.0,0.0,1.0,True,17.0,23.0,True,False,True,True,False,False,True,False,False,False,False,False,267.0,12500.0
https://www.28hse.com/rent/residential/property-1624714,翔龍灣,mid,782.0,5.0,2.0,1.0,False,14.0,22.0,True,True,False,True,True,True,False,True,True,True,True,True,372.0,15000.0
https://www.28hse.com/rent/residential/property-1627087,海悅豪庭,unknown,178.0,2.0,2.0,1.0,False,23.0,21.0,True,True,False,True,True,True,False,False,False,False,False,False,417.0,16500.0
https://www.28hse.com/rent/residential/property-1530764,迎豐,high,300.0,1.0,1.0,1.0,False,4.0,21.0,False,False,False,False,False,False,True,False,False,False,False,False,257.0,12000.0
https://www.28hse.com/rent/residential/property-1626549,偉恆昌新村,unknown,2730.0,30.0,2.0,1.0,False,43.0,21.0,False,False,False,False,False,False,False,False,False,False,False,False,336.0,12500.0
https://www.28hse.com/rent/residential/property-1626030,單幢樓房,high,300.0,1.0,2.0,1.0,False,17.0,22.0,False,False,False,False,True,False,False,False,False,False,False,False,250.0,6500.0
https://www.28hse.com/rent/residential/property-1618448,榮輝大廈,high,204.0,2.0,2.0,1.0,False,27.0,26.0,True,True,False,True,False,False,False,False,False,False,False,False,316.0,13000.0
https://www.28hse.com/rent/residential/property-1624229,農圃道18號,high,320.0,1.0,3.0,2.0,False,17.0,23.0,True,False,True,False,True,True,True,True,True,False,True,False,696.0,29800.0
https://www.28hse.com/rent/residential/property-1625833,安和園,mid,300.0,1.0,0.0,1.0,True,47.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,248.0,8700.0
https://www.28hse.com/rent/residential/property-1625781,偉恆昌新村,high,2730.0,30.0,1.0,1.0,False,43.0,22.0,False,False,False,False,False,False,False,False,False,True,False,False,336.0,12500.0
https://www.28hse.com/rent/residential/property-1625734,瑧尚,low,294.0,1.0,2.0,1.0,False,0.0,22.0,False,False,False,False,True,True,False,False,False,False,False,False,386.0,19000.0
https://www.28hse.com/rent/residential/property-1625612,翔龍灣,unknown,782.0,5.0,2.0,1.0,False,13.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,427.0,16500.0
https://www.28hse.com/rent/residential/property-1615676,安寧大廈,unknown,62.0,1.0,2.0,1.0,False,40.0,28.0,False,False,False,False,False,False,False,True,False,False,True,False,249.0,9800.0
https://www.28hse.com/rent/residential/property-1619983,海悅豪庭,high,178.0,2.0,2.0,1.0,False,23.0,25.0,True,True,False,True,True,True,False,True,True,False,True,False,460.0,18000.0
https://www.28hse.com/rent/residential/property-1625483,海悅豪庭,mid,178.0,2.0,2.0,1.0,False,23.0,22.0,True,True,False,False,False,False,False,False,False,False,False,False,466.0,17500.0
https://www.28hse.com/rent/residential/property-1585148,unknown,unknown,300.0,1.0,1.0,1.0,False,29.0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,230.0,9800.0
https://www.28hse.com/rent/residential/property-1476188,匯川大廈,unknown,300.0,1.0,2.0,1.0,False,41.0,22.0,False,False,False,False,False,False,True,False,False,False,False,False,258.0,11000.0
https://www.28hse.com/rent/residential/property-1616858,單幢樓房,unknown,300.0,1.0,3.0,2.0,False,17.0,27.0,False,False,False,False,False,False,True,True,False,False,True,False,754.0,14300.0
https://www.28hse.com/rent/residential/property-1624584,唐樓,mid,300.0,1.0,0.0,1.0,False,17.0,22.0,False,False,False,False,True,True,False,False,False,False,False,False,120.0,3500.0
https://www.28hse.com/rent/residential/property-1624528,單幢樓房,mid,300.0,1.0,2.0,1.0,False,48.0,22.0,True,False,False,True,True,True,True,False,False,False,False,False,321.0,10000.0
https://www.28hse.com/rent/residential/property-1624065,VIVA,mid,75.0,1.0,1.0,1.0,False,4.0,23.0,True,True,False,False,True,True,False,False,True,False,True,True,331.0,13800.0
https://www.28hse.com/rent/residential/property-1612616,迎豐,high,300.0,1.0,0.0,1.0,True,4.0,15.0,True,True,True,False,False,False,True,True,True,False,True,True,185.0,9500.0
https://www.28hse.com/rent/residential/property-1623909,翔龍灣,high,782.0,5.0,2.0,1.0,False,14.0,23.0,True,True,True,False,True,True,False,False,False,True,False,False,384.0,15000.0
https://www.28hse.com/rent/residential/property-1622797,unknown,high,300.0,1.0,0.0,1.0,True,17.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,140.0,6800.0
https://www.28hse.com/rent/residential/property-1560056,unknown,high,300.0,1.0,0.0,1.0,False,17.0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,120.0,3400.0
https://www.28hse.com/rent/residential/property-1613097,津匯,mid,175.0,1.0,1.0,1.0,False,17.0,24.0,True,True,False,False,False,False,False,False,False,False,False,False,276.0,12500.0
https://www.28hse.com/rent/residential/property-1622404,偉恆昌新村,high,2730.0,30.0,2.0,1.0,False,43.0,24.0,False,False,False,False,True,True,False,False,False,False,False,False,372.0,12800.0
https://www.28hse.com/rent/residential/property-1620952,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,25.0,True,True,False,True,True,True,False,True,True,True,False,True,479.0,17500.0
https://www.28hse.com/rent/residential/property-1620931,傲雲峰,low,2208.0,6.0,2.0,1.0,False,17.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,517.0,18500.0
https://www.28hse.com/rent/residential/property-1608692,單幢樓房,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,479.0,17900.0
https://www.28hse.com/rent/residential/property-1619896,唐樓,mid,300.0,1.0,0.0,1.0,False,17.0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,130.0,3100.0
https://www.28hse.com/rent/residential/property-1614438,寶光大廈,mid,162.0,1.0,2.0,1.0,False,55.0,29.0,True,True,False,False,True,True,True,False,False,False,False,False,382.0,9600.0
https://www.28hse.com/rent/residential/property-1617372,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,26.0,False,False,False,False,False,False,False,False,False,False,False,False,452.0,17800.0
https://www.28hse.com/rent/residential/property-1604258,傲雲峰,mid,2208.0,6.0,2.0,1.0,False,17.0,26.0,False,False,False,False,False,False,False,False,False,False,False,False,539.0,19500.0
https://www.28hse.com/rent/residential/property-1617166,美景樓,high,300.0,1.0,2.0,1.0,False,17.0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,357.0,9800.0
https://www.28hse.com/rent/residential/property-1612081,港圖灣,mid,175.0,1.0,3.0,2.0,False,17.0,15.0,True,True,True,False,True,True,True,False,False,True,False,False,900.0,38000.0
https://www.28hse.com/rent/residential/property-1614321,翔龍灣,unknown,782.0,5.0,1.0,1.0,False,14.0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,384.0,15000.0
https://www.28hse.com/rent/residential/property-1614368,津匯,mid,175.0,1.0,0.0,1.0,True,17.0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,276.0,12300.0
https://www.28hse.com/rent/residential/property-1616777,唐樓,high,300.0,1.0,2.0,1.0,False,17.0,27.0,True,True,False,True,False,False,False,False,False,False,False,False,160.0,5900.0
https://www.28hse.com/rent/residential/property-1608911,unknown,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,318.0,11500.0
https://www.28hse.com/rent/residential/property-1615682,晨曦樓,high,22.0,1.0,1.0,1.0,False,44.0,28.0,True,True,False,False,False,False,False,False,False,False,False,False,250.0,7000.0
https://www.28hse.com/rent/residential/property-1562289,金龍樓,unknown,42.0,1.0,2.0,1.0,False,46.0,29.0,False,False,False,False,False,False,True,False,False,False,False,False,374.0,13000.0
https://www.28hse.com/rent/residential/property-1612630,傲雲峰,high,2208.0,6.0,2.0,1.0,False,17.0,15.0,True,True,False,True,False,False,False,False,False,False,False,False,478.0,18500.0
https://www.28hse.com/rent/residential/property-1608535,翔龍灣,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,372.0,15000.0
https://www.28hse.com/rent/residential/property-1609836,翔龍灣,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,901.0,35000.0
https://www.28hse.com/rent/residential/property-1609906,津匯,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,267.0,13000.0
https://www.28hse.com/rent/residential/property-1609564,翔龍灣,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,588.0,22000.0
https://www.28hse.com/rent/residential/property-1542530,單幢樓房,unknown,300.0,1.0,0.0,1.0,False,17.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,292.0,13600.0
